OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU465,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacter
OTU466,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus
OTU467,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum
OTU468,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfurispora
OTU469,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum
OTU470,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
OTU471,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridium_Peptostreptococcaceae
OTU472,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor
OTU473,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus
OTU474,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter
OTU475,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum
OTU476,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
OTU477,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_Ruminococcaceae
OTU478,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens
OTU479,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium
OTU480,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira
OTU481,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Papillibacter
OTU482,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_Ruminococcaceae
OTU483,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas
OTU484,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus_Tissierellaceae
OTU485,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Dethiosulfatibacter
OTU486,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Finegoldia_Tissierellaceae
OTU487,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Gallicola_Tissierellaceae
OTU488,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Helcococcus_Tissierellaceae
OTU489,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Parvimonas_Tissierellaceae
OTU490,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus_Tissierellaceae
OTU491,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Sedimentibacter_Tissierellaceae
OTU492,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Tepidimicrobium_Tissierellaceae
OTU493,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Acidaminococcus_Veillonellaceae
OTU494,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaeromusa_Veillonellaceae
OTU495,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaerovibrio_Veillonellaceae
OTU496,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister
OTU497,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas_Veillonellaceae
OTU498,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera
OTU499,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Mitsuokella_Veillonellaceae
OTU500,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pectinatus_Veillonellaceae
OTU501,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pelosinus_Veillonellaceae
OTU502,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium_Veillonellaceae
OTU503,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Propionispira_Veillonellaceae
OTU504,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia_Veillonellaceae
OTU505,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas_Veillonellaceae
OTU506,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Sporomusa_Veillonellaceae
OTU507,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Succiniclasticum_Veillonellaceae
OTU508,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Succinispira_Veillonellaceae
OTU509,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella
OTU510,Bacteria,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium
OTU511,Bacteria,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Anaerobrancaceae,Dethiobacter
OTU512,Bacteria,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius
OTU513,Bacteria,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natronoanaerobium
OTU514,Bacteria,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Caldicellulosiruptoraceae,Caldicellulosiruptor
OTU515,Bacteria,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella
OTU516,Bacteria,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium
OTU517,Bacteria,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,ThermoanaerobacteralesFamilyIII.IncertaeSedis,Thermovenabulum
OTU518,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Allobaculum
OTU519,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia
OTU520,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium
OTU521,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium_Erysipelotrichaceae
OTU522,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus
OTU523,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix
OTU524,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium_Erysipelotrichaceae
OTU525,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania
OTU526,Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Sharpea
OTU527,Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium
OTU528,Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium
OTU529,Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Propionigenium
OTU530,Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia
OTU531,Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sebaldella
OTU532,Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus
OTU533,Bacteria,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU534,Bacteria,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallis
OTU535,Bacteria,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
OTU536,Bacteria,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Thermodesulfovibrionaceae,Thermodesulfovibrio_Thermodesulfovibrionaceae
OTU537,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata
OTU538,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,Nostocoida
OTU539,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula_Pirellulaceae
OTU540,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces
OTU541,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Arthrospira
OTU542,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
OTU543,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
OTU544,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
OTU545,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana
OTU546,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Nitrobacteria
OTU547,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
OTU548,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Thalassospira_Kiloniellaceae
OTU549,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aurantimonas
OTU550,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Fulvimarina
OTU551,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Martelella
OTU552,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella
OTU553,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia
OTU554,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Chelatococcus_Beijerinckiaceae
OTU555,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella
OTU556,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methyloferula
OTU557,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia
OTU558,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas
OTU559,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea
OTU560,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium
OTU561,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter
OTU562,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudomonas_Bradyrhizobiaceae
OTU563,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum
OTU564,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Pseudochrobactrum
OTU565,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia
OTU566,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
OTU567,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pannonibacter_Hyphomicrobiaceae
OTU568,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Parvibaculum_Hyphomicrobiaceae
OTU569,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
OTU570,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Polymorphum
OTU571,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodobium
OTU572,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes
OTU573,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Stappia
OTU574,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium
OTU575,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylopila
OTU576,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus
OTU577,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas
OTU578,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Rhodoblastus_Methylocystaceae
OTU579,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter
OTU580,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aquamicrobium
OTU581,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Defluvibacter
OTU582,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea
OTU583,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium
OTU584,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Nitratireductor
OTU585,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium
OTU586,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium
OTU587,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Amorphomonas
OTU588,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia
OTU589,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Liberibacter
OTU590,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium
OTU591,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella
OTU592,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium
OTU593,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella
OTU594,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter
OTU595,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Azorhizobium
OTU596,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Blastochloris_Xanthobacteraceae
OTU597,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys
OTU598,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Methylorhabdus
OTU599,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter
OTU600,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hirschia
OTU601,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas
OTU602,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis
OTU603,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Oceanicaulis
OTU604,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albidovulum
OTU605,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
OTU606,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Anaerospora_Rhodobacteraceae
OTU607,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Dinoroseobacter
OTU608,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia
OTU609,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella
OTU610,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maritimibacter
OTU611,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita
OTU612,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella
OTU613,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola
OTU614,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceaniovalibus
OTU615,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter
OTU616,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
OTU617,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter
OTU618,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Piezobacter
OTU619,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoruegeria
OTU620,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobaca
OTU621,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
OTU622,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum
OTU623,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseivivax
OTU624,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
OTU625,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger
OTU626,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobacter
OTU627,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Wenxinia
OTU628,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter
OTU629,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium
OTU630,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisoma
OTU631,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisphaera
OTU632,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella
OTU633,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter_Acetobacteraceae
OTU634,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter
OTU635,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter
OTU636,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Paracraurococcus
OTU637,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodopila
OTU638,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovarius_Acetobacteraceae
OTU639,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovastum
OTU640,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus
OTU641,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU642,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Swaminathania
OTU643,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum
OTU644,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Constrictibacter
OTU645,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Elstera
OTU646,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus
OTU647,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum
OTU648,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Novispirillum
OTU649,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Oceanibaculum
OTU650,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Phaeospirillum
OTU651,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum
OTU652,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodovibrio
OTU653,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella
OTU654,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum
OTU655,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Cryptoprodotis
OTU656,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia
OTU657,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia
OTU658,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Wolbachia_Rickettsiaceae
OTU659,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Citromicrobium
OTU660,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter
OTU661,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium
OTU662,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Lutibacterium
OTU663,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas
OTU664,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter
OTU665,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
OTU666,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter
OTU667,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
OTU668,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU669,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
OTU670,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella
OTU671,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas
OTU672,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter
OTU673,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes
OTU674,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Brackiella
OTU675,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Candidimonas
OTU676,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Denitrobacter_Alcaligenaceae
OTU677,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Kerstersia
OTU678,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Oligella
OTU679,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paralcaligenes
OTU680,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pelistega
OTU681,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pigmentiphaga
OTU682,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella_Alcaligenaceae
OTU683,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
OTU684,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia
OTU685,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea
OTU686,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora
