sample_id,sample_name,biosample,sample_description,latitude,longitude,geolocation,biome,biome_feature,biome_material,assembly_run_ids
SRS1791885,Gp0138790,SAMN05720209,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from China - AD_SCU002_MetaG,30.66,104.06,China,,,,ERZ1756056;OFEK01
,,,,,,,,,,
