OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU197,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus
OTU198,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
OTU199,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella
OTU200,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
OTU201,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia
OTU202,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus
OTU203,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus
OTU204,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus
OTU205,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus
OTU206,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
OTU207,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus
OTU208,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus
OTU209,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus
OTU210,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus
OTU211,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus
OTU212,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus_Staphylococcaceae
OTU213,Bacteria,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella
OTU214,Bacteria,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,Haloplasma
OTU215,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus
OTU216,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alkalibacterium
OTU217,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia
