"v1","v2","asso","diss","adja"
"Labrenzia_marina","Sorangium_cellulosum",-0.352631554074716,0.822384202813598,0.177615797186402
"Labrenzia_marina","Pseudomonas_moraviensis",0.440130853657087,0.529088436059093,0.470911563940907
"Labrenzia_marina","Adineta_vaga",0.143274979454454,0.654494087271056,0.345505912728944
"Labrenzia_marina","Mycoplasma_hyorhinis",-0.219739990857799,0.780941736257514,0.219058263742486
"Sorangium_cellulosum","Pseudomonas_moraviensis",0.440130853657082,0.529088436059095,0.470911563940905
"Sorangium_cellulosum","Adineta_vaga",0.143274979454447,0.654494087271059,0.345505912728941
"Sorangium_cellulosum","Mycoplasma_hyorhinis",-0.219739990857804,0.780941736257515,0.219058263742485
"Jakoba_libera","Vahlkampfia_avara",0.132752226464627,0.658501242798893,0.341498757201107
"Jakoba_libera","Plasmopara_viticola",0.11641347503641,0.664675306056871,0.335324693943129
"Vahlkampfia_avara","Plasmopara_viticola",0.193651826068963,0.634959909730936,0.365040090269064
