sample_id,sample_name,biosample,sample_description,latitude,longitude,geolocation,biome,biome_feature,biome_material,assembly_run_ids
ERS1100423,sewage sludge soil,SAMEA3913289,sewage sludge soil,120.5,30.5,China,sewage sludge,sewage sludge,sewage sludge,ERR1341804
ERS1100422,sewage sludge soil,SAMEA3913288,sewage sludge soil,120.5,30.5,China,sewage sludge,sewage sludge,sewage sludge,ERR1341803
